Size (bytes),Size (readable),Time (ms),mb/s
2500000,2.38 MB,1331.30,1.8778637422110693
2500000,2.38 MB,1553.60,1.6091658084510758
2500000,2.38 MB,1699.50,1.4710208884966167
2500000,2.38 MB,1239.60,2.0167796063343184
2500000,2.38 MB,1388.20,1.800893243064017
2550000,2.43 MB,1326.60,1.9222071460963797
2550000,2.43 MB,1423.30,1.791611044758898
2550000,2.43 MB,1688.90,1.509858487767778
2550000,2.43 MB,1910.30,1.334868868766151
2550000,2.43 MB,2252.80,1.1319247159105883
2600000,2.48 MB,1626.50,1.5985244389794036
2600000,2.48 MB,1375.00,1.8909090909090909
2600000,2.48 MB,1393.50,1.865805525654826
2600000,2.48 MB,1402.00,1.854493580599144
2600000,2.48 MB,1377.60,1.8873403019826143
2650000,2.53 MB,1472.00,1.8002717391304348
2650000,2.53 MB,1567.40,1.6906979711720787
2650000,2.53 MB,1320.60,2.006663637749478
2650000,2.53 MB,1330.00,1.9924812030075187
2650000,2.53 MB,1488.40,1.7804353668475668
2700000,2.57 MB,1469.90,1.8368596503088996
2700000,2.57 MB,1388.10,1.9451048195458496
2700000,2.57 MB,1422.50,1.898066783831283
2700000,2.57 MB,1517.50,1.7792421746293245
2700000,2.57 MB,1561.10,1.7295496765002476
2750000,2.62 MB,1719.80,1.5990231422147565
2750000,2.62 MB,1431.30,1.9213302592089192
2750000,2.62 MB,1459.80,1.883819701332795
2750000,2.62 MB,1516.90,1.812907904289148
2750000,2.62 MB,1533.70,1.7930494881623893
2800000,2.67 MB,1398.60,2.002002002010534
2800000,2.67 MB,1457.90,1.920570683852495
2800000,2.67 MB,1402.00,1.9971469329529243
2800000,2.67 MB,1306.00,2.1439509954058193
2800000,2.67 MB,1412.30,1.9825816044791535
2850000,2.72 MB,1477.60,1.9288034650862862
2850000,2.72 MB,1489.80,1.9130084575149022
2850000,2.72 MB,1544.80,1.8448990160574172
2850000,2.72 MB,1400.60,2.034842210489882
2850000,2.72 MB,1547.60,1.84156112691327
2900000,2.77 MB,1435.80,2.019779913641189
2900000,2.77 MB,1468.90,1.9742664578856508
2900000,2.77 MB,2586.10,1.1213796836897159
2900000,2.77 MB,2067.60,1.4025923776399498
2900000,2.77 MB,1585.40,1.8291913712730883
2950000,2.81 MB,1948.00,1.5143737166324436
2950000,2.81 MB,3086.20,0.9558680578047927
2950000,2.81 MB,1899.30,1.5532038119331484
2950000,2.81 MB,1487.70,1.9829266653381987
2950000,2.81 MB,1678.70,1.7573122058860717
3000000,2.86 MB,1470.10,2.0406775049192265
3000000,2.86 MB,1708.40,1.7560290330072192
3000000,2.86 MB,1673.70,1.7924359204126534
3000000,2.86 MB,1644.70,1.8240408585119254
3000000,2.86 MB,1470.40,2.0402611534193684
3050000,2.91 MB,1451.90,2.1006956401869816
3050000,2.91 MB,1647.20,1.8516270033963584
3050000,2.91 MB,1630.40,1.8707065750667626
3050000,2.91 MB,1739.00,1.7538815411155837
3050000,2.91 MB,1836.40,1.6608582008357924
3100000,2.96 MB,1473.40,2.103977195614776
3100000,2.96 MB,1446.60,2.142955896593926
3100000,2.96 MB,1593.00,1.9460138104205902
3100000,2.96 MB,1582.80,1.9585544604535234
3100000,2.96 MB,2015.80,1.5378509772817657
3150000,3 MB,1684.10,1.8704352473197248
3150000,3 MB,1834.50,1.7170891251022078
3150000,3 MB,1567.00,2.0102105934907466
3150000,3 MB,1936.70,1.6264780296480554
3150000,3 MB,1571.50,2.0044543429844097
3200000,3.05 MB,1644.00,1.9464720194647203
3200000,3.05 MB,1578.70,2.026984227525153
3200000,3.05 MB,1651.60,1.937515136826518
3200000,3.05 MB,2861.30,1.1183727676242732
3200000,3.05 MB,2136.80,1.4975664545135077
3250000,3.1 MB,1725.00,1.8840579710144927
3250000,3.1 MB,1814.90,1.7907322717446286
3250000,3.1 MB,1665.50,1.9513659561693186
3250000,3.1 MB,1545.10,2.1034237266277507
3250000,3.1 MB,1947.80,1.668549132357004
3300000,3.15 MB,2088.80,1.5798544618942494
3300000,3.15 MB,2023.70,1.6306764836781338
3300000,3.15 MB,1816.90,1.8162804777457422
3300000,3.15 MB,1930.60,1.7093131668963992
3300000,3.15 MB,1648.10,2.0023056853237655
3350000,3.19 MB,2242.40,1.4939350695643487
3350000,3.19 MB,2196.40,1.525223092339117
3350000,3.19 MB,1831.30,1.8293015890380886
3350000,3.19 MB,1573.00,2.1296884933248568
3350000,3.19 MB,2404.50,1.3932210438760657
3400000,3.24 MB,2420.70,1.404552402195982
3400000,3.24 MB,2344.30,1.450326323424614
3400000,3.24 MB,2487.00,1.3671089666264575
3400000,3.24 MB,2737.90,1.241827678144782
