Size (bytes),Size (readable),Time (ms),mb/s
3150000,3 MB,3214.70,0.9798737051669038
3150000,3 MB,2980.10,1.0570115096808914
3200000,3.05 MB,2979.10,1.074149911046969
3200000,3.05 MB,2982.70,1.0728534549234083
3200000,3.05 MB,3107.10,1.0298992629783477
3200000,3.05 MB,2968.80,1.0778765831312145
3200000,3.05 MB,2875.80,1.112733847972765
3250000,3.1 MB,2983.70,1.0892516003619837
3250000,3.1 MB,3180.00,1.0220125786163523
3250000,3.1 MB,3018.00,1.0768721007289597
3250000,3.1 MB,3230.50,1.0060362173038229
3250000,3.1 MB,3030.50,1.072430292031018
3300000,3.15 MB,3100.60,1.064310133522552
3300000,3.15 MB,2968.10,1.111822377952234
3300000,3.15 MB,3070.50,1.074743527112848
3300000,3.15 MB,3040.30,1.085419202052454
3300000,3.15 MB,3041.20,1.0850979876364344
3350000,3.19 MB,3168.10,1.0574161169154703
3350000,3.19 MB,3143.70,1.0656233101122643
3350000,3.19 MB,3324.10,1.0077915826840065
3350000,3.19 MB,3169.30,1.0570157448016757
3350000,3.19 MB,3170.40,1.0566490032803355
3400000,3.24 MB,3169.60,1.0726905603230377
3400000,3.24 MB,3062.50,1.110204081632653
3400000,3.24 MB,3347.30,1.0157440325038303
3400000,3.24 MB,3198.50,1.0629982804439582
3400000,3.24 MB,3130.40,1.0861231791464672
3450000,3.29 MB,3262.60,1.0574388524489746
3450000,3.29 MB,3195.50,1.0796432483179472
3450000,3.29 MB,3135.00,1.1004784688995215
3450000,3.29 MB,3308.20,1.0428631884408586
3450000,3.29 MB,3320.50,1.039000150579732
3500000,3.34 MB,3376.00,1.0367298578199051
3500000,3.34 MB,3206.70,1.0914647456886906
3500000,3.34 MB,3396.60,1.0304422069128023
3500000,3.34 MB,3447.20,1.0153167788350101
3500000,3.34 MB,3362.00,1.041046995835812
3550000,3.39 MB,3576.00,0.9927293064876958
3550000,3.39 MB,3292.90,1.078077074918757
3550000,3.39 MB,3358.50,1.0570195027542058
3550000,3.39 MB,3420.70,1.0377992808489631
3550000,3.39 MB,3334.50,1.064627380416854
3600000,3.43 MB,3453.90,1.0423000086858263
3600000,3.43 MB,3347.80,1.075333054543267
3600000,3.43 MB,3252.60,1.1068068622025535
3600000,3.43 MB,3386.50,1.063044441163443
3600000,3.43 MB,3428.50,1.0500218754557387
3650000,3.48 MB,3406.30,1.0715439039427164
3650000,3.48 MB,3532.80,1.033174818840566
3650000,3.48 MB,3490.30,1.0457553791937517
3650000,3.48 MB,3361.90,1.0856955888039426
3650000,3.48 MB,3467.80,1.0525405156006902
3700000,3.53 MB,3669.50,1.0083117590952446
3700000,3.53 MB,3383.10,1.0936714847329447
3700000,3.53 MB,3495.90,1.0583826768500526
