Size (bytes),Size (readable),Time (ms),mb/s
3150000,3 MB,1343.80,2.3440988242090013
3150000,3 MB,1340.10,2.3505708529318787
3150000,3 MB,1382.20,2.278975546225733
3150000,3 MB,1361.50,2.3136246786632393
3150000,3 MB,1432.80,2.1984924623161306
3200000,3.05 MB,1365.20,2.343978904184745
3200000,3.05 MB,1366.80,2.3412350014683767
3200000,3.05 MB,1381.50,2.316322837495476
3200000,3.05 MB,1360.90,2.351385112782706
3200000,3.05 MB,1448.40,2.2093344379914606
3250000,3.1 MB,1446.90,2.24618149147839
3250000,3.1 MB,1394.20,2.3310859274085876
3250000,3.1 MB,1445.00,2.2491349480968856
3250000,3.1 MB,1399.00,2.3230879199428163
3250000,3.1 MB,1374.00,2.3653566229985445
3300000,3.15 MB,1419.20,2.3252536640311936
3300000,3.15 MB,1395.80,2.364235563814168
3300000,3.15 MB,1421.80,2.321001547314905
3300000,3.15 MB,1412.50,2.336283185840708
3300000,3.15 MB,1382.60,2.3868074641824535
3350000,3.19 MB,1426.20,2.348899172621652
3350000,3.19 MB,1372.50,2.4408014571948997
3350000,3.19 MB,1449.10,2.311779725356276
3350000,3.19 MB,1422.70,2.354677725471336
3350000,3.19 MB,1485.70,2.2548293733548364
3400000,3.24 MB,1477.10,2.301807595974355
3400000,3.24 MB,1427.00,2.3826208829712683
3400000,3.24 MB,1483.40,2.292031818785451
3400000,3.24 MB,1392.20,2.4421778480051155
3400000,3.24 MB,1445.90,2.351476588990265
3450000,3.29 MB,1493.20,2.3104741494730203
3450000,3.29 MB,1509.90,2.2849195310857544
3450000,3.29 MB,1490.30,2.3149701402448493
3450000,3.29 MB,1439.80,2.3961661341902634
3450000,3.29 MB,1469.90,2.347098442061372
3500000,3.34 MB,1506.20,2.3237285885192542
3500000,3.34 MB,1467.30,2.385333605947733
3500000,3.34 MB,1560.30,2.2431583669849933
3500000,3.34 MB,1508.80,2.3197242842039456
3500000,3.34 MB,1534.40,2.281021897801358
3550000,3.39 MB,1508.00,2.354111405835544
3550000,3.39 MB,1561.10,2.274037537620696
3550000,3.39 MB,1502.50,2.3627287853577372
3550000,3.39 MB,1528.70,2.3222345783954204
3550000,3.39 MB,1526.70,2.3252767406779786
3600000,3.43 MB,1561.70,2.305180252284773
3600000,3.43 MB,1539.30,2.338725394664438
3600000,3.43 MB,1563.90,2.301937464045387
3600000,3.43 MB,1515.80,2.3749835070636482
3600000,3.43 MB,1625.50,2.2147031682559213
3650000,3.48 MB,1516.50,2.4068578964721397
3650000,3.48 MB,1567.40,2.328697205554498
3650000,3.48 MB,1545.10,2.362306646828089
3650000,3.48 MB,1598.20,2.283819296725832
3650000,3.48 MB,1498.60,2.4356065661138557
3700000,3.53 MB,1595.40,2.3191676068827474
3700000,3.53 MB,1548.80,2.388946280996332
3700000,3.53 MB,1581.00,2.340290955091714
3700000,3.53 MB,1575.30,2.3487589665504984
3700000,3.53 MB,1578.10,2.344591597499509
3750000,3.58 MB,1597.30,2.347711763605457
3750000,3.58 MB,1573.00,2.3839796567069294
3750000,3.58 MB,1625.70,2.306698652883758
3750000,3.58 MB,1576.10,2.3792906541328134
3750000,3.58 MB,1639.50,2.2872827081427265
3800000,3.62 MB,1623.60,2.3404779502211595
3800000,3.62 MB,1715.20,2.2154850746230164
3800000,3.62 MB,1593.30,2.3849871336265034
3800000,3.62 MB,1565.60,2.4271844660055564
3800000,3.62 MB,1559.60,2.4365221851617185
3850000,3.67 MB,1604.00,2.4002493765586035
3850000,3.67 MB,1618.40,2.378892733577156
3850000,3.67 MB,1634.60,2.3553162853168614
3850000,3.67 MB,1614.20,2.3850823937510173
3850000,3.67 MB,1636.20,2.35301307910283
3900000,3.72 MB,1567.50,2.488038277511962
3900000,3.72 MB,1606.70,2.4273355324533306
3900000,3.72 MB,1629.30,2.3936659915125915
3900000,3.72 MB,1630.70,2.3916109646120516
3900000,3.72 MB,1645.10,2.37067655462533
3950000,3.77 MB,1633.80,2.4176765821833635
3950000,3.77 MB,1623.00,2.4337646333949476
3950000,3.77 MB,1656.70,2.3842578620320047
3950000,3.77 MB,1724.80,2.2901205936959794
3950000,3.77 MB,1640.90,2.40721555243199
4000000,3.81 MB,1674.90,2.388202280745926
4000000,3.81 MB,1655.40,2.416334420696873
4000000,3.81 MB,1649.30,2.4252713272122044
4000000,3.81 MB,1683.80,2.3755790473759832
4000000,3.81 MB,1651.10,2.4226273393582702
4050000,3.86 MB,1674.80,2.418199187967045
4050000,3.86 MB,1726.80,2.345378735216609
4050000,3.86 MB,1813.00,2.2338665195808054
4050000,3.86 MB,1699.10,2.3836148549315563
4050000,3.86 MB,1687.50,2.4
4100000,3.91 MB,1765.30,2.3225514076770595
4100000,3.91 MB,1777.00,2.3072594259988746
4100000,3.91 MB,1842.10,2.2257206449053255
4100000,3.91 MB,1726.60,2.3746090582525015
4100000,3.91 MB,1801.70,2.275628573010611
4150000,3.96 MB,1772.40,2.3414579101901007
4150000,3.96 MB,1754.60,2.365211444211842
4150000,3.96 MB,1749.20,2.372513148864012
4150000,3.96 MB,1752.10,2.368586267915141
4150000,3.96 MB,1784.30,2.325842066920883
4200000,4.01 MB,1846.30,2.274819910094123
4200000,4.01 MB,1818.40,2.309722833271365
4200000,4.01 MB,1833.10,2.291200698259514
4200000,4.01 MB,1876.60,2.2380901630679633
4200000,4.01 MB,1905.50,2.204145893466282
